event_id,timestamp,host,user,event_type,result,src_ip,details
bc67428d-b1ba-41dc-87fb-29cfb6bb6011,2025-11-04T10:23:12.233110,auth01,saanvi.khan,authentication,success,10.0.184.77,
002a02c9-f475-4075-af78-16f6147d5eb3,2025-11-02T15:39:23.233110,auth01,kavya.khan,authentication,success,10.0.103.41,
fade0ebd-140a-40ac-a2d9-27391e955636,2025-11-01T17:57:13.233110,db01,sneha.kumar,authentication,success,10.0.22.179,
9f0d607a-eacc-4a2d-ba41-21a3f28916ac,2025-10-31T22:56:14.233110,auth01,ishaan.iyer,authentication,success,10.0.191.127,
8d0def32-5432-4a18-879c-dc0763abb72a,2025-11-01T05:46:17.233110,auth01,ishaan.singh,authentication,success,10.0.169.24,
44e99ea7-63c3-4822-83f2-bb8b5a38964c,2025-11-02T05:55:12.233110,db01,arjun.kumar,authentication,success,10.0.59.78,
d72b7db7-1676-415c-babd-e4ba6a42d913,2025-11-05T07:31:17.233110,app02,arjun.khan,authentication,failure,192.168.211.175,
8f8107d9-2f9f-4df7-aa47-dc2be85024f0,2025-10-30T01:42:02.233110,vm-ubuntu-1,vihaan.sharma,authentication,success,10.0.62.93,
17dbb3e3-ebd0-44cc-8731-2e5f92843dd0,2025-11-05T06:11:05.233110,db01,priya.reddy,authentication,success,10.0.55.44,
3afe2efb-da27-49b4-b476-ed15b09148c6,2025-11-01T04:34:15.233110,db01,saanvi.patel,authentication,success,10.0.168.83,
29ca708a-6328-4884-8057-34b99ecc49d7,2025-10-30T21:25:54.233110,web01,kavya.khan,authentication,success,203.0.113.174,
a8a96e66-ad0b-4437-a8f3-7a81b30e789b,2025-11-04T22:52:03.233110,app02,vihaan.iyer,authentication,success,10.0.112.218,
4fe3cdc1-6ee0-4f1b-b5c6-06d14495e25f,2025-11-01T21:39:19.233110,auth01,ananya.sharma,authentication,success,10.0.10.249,
f0c36856-8cca-4052-be1a-6764fed9eadd,2025-10-31T07:37:53.233110,vm-ubuntu-1,saanvi.reddy,authentication,success,10.0.192.24,
2336614a-4f38-4f8b-89c8-f438da6b5717,2025-11-01T19:47:48.233110,vm-ubuntu-1,aarav.kumar,authentication,success,10.0.26.64,
4f6311dd-67d7-4f9f-95b2-bde6a7da9448,2025-10-31T09:56:14.233110,db01,saanvi.reddy,authentication,success,10.0.122.68,
2c1c252f-b180-4240-81f0-94e7f8dfd431,2025-11-05T07:25:49.233110,vm-ubuntu-1,sneha.kumar,authentication,success,10.0.125.251,
c3c24d5a-8241-4160-aaf2-fe98349f01f1,2025-11-03T17:03:16.233110,web01,sneha.reddy,authentication,success,10.0.103.111,
0715b845-ad90-4f62-9635-47eaf02ac69a,2025-10-31T06:27:52.233110,app02,saanvi.singh,authentication,success,10.0.12.127,
294c64ff-45d0-46e1-bacc-d7e98fd8b131,2025-11-03T11:58:35.233110,web01,ananya.kumar,authentication,success,10.0.110.199,
38a8bf38-1f6b-4b4c-b135-0a40dcbacce6,2025-10-30T19:10:21.233110,web01,rohan.khan,authentication,success,10.0.143.126,
73f52fd9-4f32-4a3a-965c-08ae83b89635,2025-10-31T17:54:50.233110,vm-ubuntu-1,aarav.iyer,authentication,success,10.0.76.47,
876b05df-dfe8-4db9-982e-a7123c979c53,2025-10-30T10:51:04.233110,db01,arjun.sharma,authentication,failure,192.168.92.109,
f7552569-c7ed-4516-8858-a28590e95ce6,2025-11-03T03:39:06.233110,auth01,rohan.khan,authentication,success,10.0.117.204,
039e1b50-6363-4a0e-8ace-be492e7b57c8,2025-11-04T21:04:54.233110,db01,sneha.kumar,authentication,success,10.0.48.225,
b7d4cb70-2d42-4e97-82df-ff7e2821b0f1,2025-10-30T07:29:32.233110,auth01,arjun.reddy,authentication,success,10.0.236.36,
7e5ca7e1-9b4b-45fb-a985-b474287a6527,2025-11-02T11:46:17.233110,db01,kavya.sharma,authentication,success,10.0.183.237,
45f163a1-a49c-4139-9d5b-d5a029749325,2025-11-03T18:03:16.233110,db01,priya.reddy,authentication,success,10.0.149.48,
1786f038-445d-484e-b1c1-de095dee1bd1,2025-11-02T15:10:44.233110,vm-ubuntu-1,priya.patel,authentication,success,10.0.109.26,
154e4d08-cbf9-4521-a77a-972d606a14ab,2025-11-01T14:01:38.233110,auth01,aarav.reddy,authentication,failure,10.0.206.191,
346d4d81-4b9e-49e9-b5fb-076ebc522a28,2025-11-01T11:37:30.233110,auth01,ishaan.kumar,authentication,success,10.0.240.241,
a186c071-feba-4951-bfca-a2330a33f8f3,2025-10-31T13:20:14.233110,web01,priya.patel,authentication,success,10.0.241.250,
e53d2c89-9be0-4bde-b992-d677649e3e25,2025-11-03T03:41:25.233110,app02,sneha.kumar,authentication,success,10.0.67.102,
f09ce3e4-f166-4173-adb2-89ac5110c760,2025-10-30T12:27:48.233110,db01,rohan.kumar,authentication,success,10.0.250.206,
1380c995-cf01-46aa-b1f9-b0102647cf28,2025-10-29T22:39:46.233110,auth01,ishaan.kumar,sudo,success,10.0.199.112,command=apt update
56755907-2d98-49e6-9191-8c5ead977712,2025-11-03T10:42:52.233110,vm-ubuntu-1,saanvi.reddy,authentication,success,10.0.110.232,
136f2257-7bee-44bd-892a-3c91c8e21b2a,2025-11-04T05:59:42.233110,vm-ubuntu-1,vihaan.singh,authentication,success,10.0.181.12,
2044d806-9a1c-4f73-ad68-b448e7f9316f,2025-11-03T09:24:16.233110,app02,arjun.singh,authentication,success,10.0.149.121,
477877ee-1d10-4362-81de-c25f7e59cd3e,2025-10-29T14:01:15.233110,auth01,kavya.patel,authentication,success,10.0.19.181,
2d3f7f14-0e56-4791-9e23-722cf9eac7a9,2025-10-31T10:16:40.233110,auth01,sneha.kumar,authentication,success,10.0.243.32,
0030df9d-32fd-440c-bc2b-32464daba946,2025-10-29T19:40:17.233110,db01,arjun.sharma,authentication,success,10.0.178.217,
9cac7067-8e33-4474-afbb-d42266b7912b,2025-11-04T03:24:05.233110,web01,kavya.khan,authentication,success,10.0.177.85,
c7e9a66e-4235-4339-9de0-102680f3dba1,2025-10-29T21:59:19.233110,vm-ubuntu-1,kavya.khan,authentication,failure,192.168.48.87,
f50beede-cda6-4fda-91a5-66828d8f6d58,2025-10-29T23:28:14.233110,vm-ubuntu-1,rohan.khan,authentication,success,10.0.37.246,
d8d8d0f1-8081-4a71-ad39-1406c625c374,2025-10-30T09:55:28.233110,db01,priya.singh,authentication,failure,10.0.26.237,
8ec91b73-b024-4f4d-8cb4-dd1b04aa4d19,2025-11-05T01:06:30.233110,db01,saanvi.kumar,authentication,success,10.0.212.224,
5560a5e9-03a3-436b-8c02-f293921d157c,2025-11-03T03:22:29.233110,app02,rohan.singh,authentication,success,10.0.169.208,
cda10d68-3212-495f-acb3-83b4688a9afc,2025-10-29T15:51:17.233110,vm-ubuntu-1,aarav.patel,authentication,failure,10.0.134.150,
3df4e65d-e916-43bd-97bc-0a8c00800651,2025-11-04T08:50:04.233110,auth01,sneha.singh,authentication,success,10.0.176.204,
9b91f790-ba9c-4811-bdd9-49c873d90ec3,2025-10-31T16:18:07.233110,db01,ananya.patel,authentication,success,10.0.102.97,
764f700d-21f5-40d4-a5a4-1355169c962c,2025-11-03T19:51:55.233110,web01,kavya.patel,authentication,success,10.0.16.144,
659ac2e0-7b8d-482c-b686-5dc146072699,2025-10-29T14:37:49.233110,vm-ubuntu-1,aarav.kumar,authentication,failure,10.0.149.122,
7a490940-1f06-41d6-8713-e209322c4098,2025-10-30T09:00:33.233110,db01,kavya.patel,authentication,success,10.0.186.2,
139d42b2-3e48-4db4-94ca-fb27911ed67e,2025-11-02T02:13:54.233110,db01,kavya.reddy,authentication,success,10.0.221.151,
2390f78f-1817-491b-8e8a-a3cffb22212a,2025-11-02T23:20:59.233110,db01,kavya.reddy,authentication,success,10.0.237.121,
c2b97d6a-ae2e-495f-9361-b85e51a30e96,2025-10-30T02:10:09.233110,app02,ananya.iyer,authentication,success,10.0.9.174,
bf8c9876-8b0b-447a-8132-457fe326aeb4,2025-11-04T09:16:31.233110,web01,priya.patel,authentication,success,10.0.236.237,
c2d84ae3-448b-499c-b94c-0fee3bca92e1,2025-11-03T09:35:09.233110,web01,rohan.sharma,authentication,failure,192.168.207.115,
754e3257-1834-4c33-b19e-b2ce0633c6e7,2025-11-02T05:34:36.233110,vm-ubuntu-1,saanvi.kumar,authentication,failure,10.0.233.138,
1a96a3a8-0f99-4f4f-8914-688d95326895,2025-11-02T00:14:48.233110,web01,saanvi.reddy,authentication,success,10.0.71.13,
a8528c42-dbac-42e8-8c8f-87070d1acfec,2025-11-01T04:32:38.233110,web01,arjun.khan,authentication,failure,10.0.174.150,
cfcd615c-971d-419b-90c7-4d786c8c5eab,2025-11-01T20:28:25.233110,db01,rohan.patel,authentication,success,10.0.36.112,
76805099-bb8a-43bc-b979-e272ad7317ae,2025-11-04T09:17:11.233110,app02,aarav.reddy,authentication,success,10.0.55.27,
31d6cbe9-90a6-4a9b-9f4c-596546ec040b,2025-11-03T15:20:12.233110,app02,priya.singh,authentication,failure,10.0.121.226,
b5cee0de-ef22-4f03-a6ec-f1a04a3926b5,2025-10-30T18:42:46.233110,db01,ananya.sharma,authentication,success,10.0.163.18,
7df4cfdc-c3a5-440e-b813-14482215a4b2,2025-11-03T05:25:43.233110,web01,arjun.khan,authentication,success,10.0.42.45,
445cfac8-bc7c-4115-b235-d50b1ae4bee5,2025-11-04T04:55:48.233110,auth01,kavya.khan,authentication,success,10.0.49.28,
85ea0954-302a-4a27-8ed1-efe410e72467,2025-11-05T07:34:49.233110,db01,ishaan.iyer,authentication,success,10.0.65.67,
dc30ad03-69ad-4b6c-8446-973b991b70c6,2025-10-31T19:00:05.233110,app02,rohan.khan,authentication,success,10.0.84.34,
7b57a58e-c788-4273-a20f-6ef63767d898,2025-10-29T23:45:36.233110,vm-ubuntu-1,ananya.iyer,authentication,success,10.0.139.119,
418c91fd-470d-4450-b63b-bc4e256d3491,2025-10-29T17:00:25.233110,db01,priya.patel,authentication,success,10.0.74.58,
21eef833-7507-44d0-b2af-187955e39a7a,2025-11-03T21:23:43.233110,auth01,sneha.singh,authentication,failure,10.0.15.90,
5db9f214-aa18-4c9a-8b34-6a6fc606a659,2025-11-03T03:59:52.233110,vm-ubuntu-1,arjun.sharma,authentication,success,10.0.125.24,
aff8513c-1fce-429d-b8bf-ee8a57a67dbc,2025-11-01T18:28:21.233110,vm-ubuntu-1,priya.patel,authentication,success,10.0.129.112,
93b0d09a-7709-4cb9-9319-168b401024be,2025-10-31T15:07:20.233110,web01,saanvi.kumar,authentication,success,10.0.134.43,
5e711ba8-4470-4028-90ae-3ea87f92c401,2025-10-30T06:56:17.233110,web01,ishaan.singh,authentication,success,10.0.240.134,
9bec6d01-7552-47ec-87ca-5d57d7298d54,2025-11-02T03:16:19.233110,db01,priya.patel,authentication,success,10.0.164.150,
1153c16c-8e4d-41b8-8ea7-38926789993b,2025-10-31T04:19:02.233110,web01,saanvi.reddy,authentication,success,10.0.145.139,
052cac78-35ec-469e-b18e-426792a1b5ef,2025-11-01T13:05:38.233110,vm-ubuntu-1,aarav.singh,authentication,success,10.0.144.231,
c2d5d2e8-0d08-44ef-a2ce-1324eb92fe7e,2025-11-01T03:31:09.233110,web01,rohan.iyer,authentication,failure,10.0.64.85,
a02c0e78-4d66-4258-9a66-3ac14257c7ae,2025-10-29T18:30:50.233110,auth01,kavya.iyer,authentication,failure,192.168.135.145,
f730e33c-49b7-4f11-b490-11f1a0c8b064,2025-10-30T07:32:14.233110,auth01,kavya.singh,authentication,success,10.0.145.160,
8c9e210c-0da5-4a31-b565-fcefd51ba534,2025-10-29T20:37:47.233110,db01,priya.reddy,authentication,success,10.0.244.225,
34820240-b02f-44fd-800a-a4c622564641,2025-11-01T08:58:40.233110,web01,sneha.patel,authentication,failure,10.0.190.51,
48f41029-baff-4bb8-9b7b-a50e6c668a32,2025-10-29T17:58:33.233110,app02,rohan.kumar,authentication,failure,10.0.153.95,
20178255-73e3-4dc2-8ec9-2c994fc26be7,2025-11-03T16:53:10.233110,db01,saanvi.kumar,authentication,success,10.0.28.177,
0ad18bb8-1555-4039-b30e-51d8cfb1cbf3,2025-11-01T08:14:00.233110,db01,rohan.iyer,authentication,success,10.0.73.117,
07755f87-dcc0-4d2b-af9a-9ad907ad806b,2025-11-05T00:27:14.233110,web01,priya.sharma,authentication,success,10.0.248.142,
d579bed6-c595-463b-a27f-79f30678deba,2025-10-30T19:59:08.233110,app02,ishaan.sharma,authentication,success,10.0.66.40,
9d39c836-6afe-4bf2-8535-023434362b85,2025-10-31T20:29:09.233110,vm-ubuntu-1,priya.sharma,authentication,success,10.0.8.141,
b5898d04-40d6-4866-82d2-a6cadae4cc0e,2025-11-04T19:31:33.233110,web01,kavya.patel,authentication,success,10.0.85.192,
dc088f4e-d169-4c11-a93a-e2d17f15127c,2025-10-31T20:13:11.233110,vm-ubuntu-1,sneha.singh,authentication,success,10.0.131.152,
dbbb0119-517d-4739-9958-b57d179ccdfe,2025-11-05T12:36:29.233110,vm-ubuntu-1,ishaan.sharma,authentication,success,10.0.103.10,
53887930-f57a-4217-bbd5-6c53c0a5a7cf,2025-11-05T10:45:47.233110,web01,arjun.iyer,authentication,failure,192.168.52.233,
b0d16892-85fe-4d21-9113-690e0e304931,2025-11-04T05:44:24.233110,web01,aarav.sharma,authentication,success,10.0.185.144,
65df4065-11ad-4a76-a285-e72054dd9465,2025-11-02T23:34:55.233110,auth01,kavya.kumar,authentication,success,10.0.137.76,
c0b10d21-1e83-41a6-bc0f-0e4d018767a4,2025-10-30T13:04:36.233110,app02,ananya.singh,authentication,success,10.0.24.151,
cf0f3723-06f9-41a1-8ee8-165d65460ca3,2025-11-04T12:01:31.233110,web01,sneha.kumar,authentication,success,10.0.246.200,
31da8102-5670-4849-9653-58c73e8bced2,2025-11-01T16:34:13.233110,db01,vihaan.khan,authentication,success,10.0.70.235,
92ae678a-bb39-4218-a3b6-b9ca41b06bdc,2025-11-03T20:37:55.233110,web01,sneha.sharma,authentication,failure,192.168.189.231,
ebfea205-815a-411a-8ea4-41b9d058ecce,2025-10-29T20:19:55.233110,web01,priya.iyer,authentication,success,10.0.182.195,
3bfd6d6b-d8b1-4c99-8358-967c651e2b24,2025-11-01T09:32:30.233110,auth01,priya.khan,authentication,success,10.0.128.63,
8120da74-7ce5-4a0a-aedc-fe1479c7145e,2025-10-29T18:42:28.233110,vm-ubuntu-1,sneha.singh,authentication,success,10.0.150.212,
cadb4008-6311-4fa8-a86b-afe9ba669f5d,2025-11-05T06:32:05.233110,auth01,arjun.sharma,authentication,success,10.0.91.140,
8ed0b327-4234-4b34-b6ce-993669e3f026,2025-10-30T20:20:21.233110,auth01,priya.reddy,authentication,success,10.0.112.81,
c3e908de-9f78-4964-b80d-3ac03d9f615c,2025-11-03T11:46:58.233110,web01,arjun.iyer,authentication,failure,10.0.122.71,
3de2b90e-197b-451f-93bb-db73ebe8953e,2025-10-29T22:19:59.233110,vm-ubuntu-1,aarav.patel,authentication,success,10.0.119.112,
9936ae0b-aa4a-4078-8e21-53a2ec0fc317,2025-11-05T09:50:19.233110,app02,sneha.kumar,authentication,success,10.0.224.15,
169ee0f1-5ebf-4c1a-8a47-7e012f8eda92,2025-10-30T12:33:56.233110,vm-ubuntu-1,ananya.kumar,authentication,success,10.0.232.204,
d88d1fe7-d9db-40d0-9732-19aa53268ef2,2025-11-01T10:18:55.233110,vm-ubuntu-1,arjun.khan,authentication,success,10.0.186.52,
182ee89d-4840-48fc-a102-f863441fff26,2025-10-31T03:38:00.233110,app02,priya.khan,authentication,success,10.0.205.80,
a1ef8ab4-bdf9-40f8-a6c6-2eb1e4bfab59,2025-10-31T17:22:31.233110,app02,priya.reddy,authentication,success,10.0.99.62,
526f0d12-b5c8-42b0-930a-4fe7f7d51067,2025-11-04T21:05:38.233110,web01,ananya.kumar,authentication,success,192.168.165.204,
c5fbbea1-78c0-4f40-b1a5-c54bcc8c7c8b,2025-11-03T19:01:23.233110,web01,rohan.khan,authentication,failure,10.0.145.164,
9216c25a-af55-4559-b489-4b8ca885510e,2025-10-30T16:05:11.233110,app02,vihaan.reddy,authentication,failure,10.0.7.27,
a8864bca-49c9-46a5-adb9-42e252591711,2025-11-04T15:50:44.233110,db01,priya.sharma,authentication,success,10.0.148.69,
e5d37b8a-2bd9-448a-b8ea-376ba58ee87e,2025-11-02T23:47:32.233110,web01,vihaan.singh,authentication,success,10.0.254.150,
312f2a40-415d-4f67-8f7a-d10411752edc,2025-10-29T16:15:03.233110,app02,ananya.kumar,authentication,success,10.0.130.20,
3e95d5da-47f1-4429-9665-11f2ec0aac5e,2025-11-02T03:55:20.233110,db01,vihaan.iyer,sudo,success,10.0.135.228,command=apt update
5857c5d7-aba4-447b-ba11-63078044c135,2025-10-30T21:57:49.233110,db01,saanvi.reddy,authentication,success,10.0.177.203,
9534b265-416c-4447-8ebe-c12d90ef1f05,2025-11-04T04:43:21.233110,auth01,ishaan.kumar,authentication,success,10.0.148.240,
01b1087f-b5b1-4843-8151-af9c0d974aa4,2025-10-30T15:50:45.233110,db01,vihaan.reddy,authentication,success,10.0.106.120,
c3403d55-f823-493c-a0d3-1c37f0282338,2025-10-29T23:57:20.233110,auth01,priya.singh,authentication,success,10.0.91.154,
7449ba44-5a1d-41fb-9014-767986f13ef8,2025-11-03T15:05:05.233110,db01,aarav.iyer,sudo,success,10.0.71.18,command=apt update
97f6585e-4f18-459a-a661-24cb0e9fb1f6,2025-11-03T05:43:55.233110,vm-ubuntu-1,ananya.sharma,authentication,success,10.0.174.91,
0b0e835e-99d2-4db6-8025-675c46c4f001,2025-11-04T18:50:03.233110,auth01,ananya.kumar,authentication,success,10.0.200.48,
3a5d703f-ceae-444e-a154-4bd42aaa5454,2025-11-04T08:05:54.233110,app02,sneha.reddy,authentication,success,10.0.92.3,
a92ac06a-9883-4abd-b285-1263265f67cd,2025-11-05T00:07:29.233110,db01,rohan.khan,authentication,success,10.0.247.119,
7e2ece3a-ed77-43cd-99e9-7b613f700a37,2025-11-02T16:41:15.233110,web01,rohan.iyer,authentication,success,10.0.99.163,
ede9821f-c92f-4707-91d5-4719a32c89d5,2025-11-02T10:14:17.233110,db01,aarav.patel,authentication,success,10.0.205.114,
c220200e-43f9-4038-b1e6-45918fc1856e,2025-11-02T18:29:23.233110,vm-ubuntu-1,vihaan.patel,authentication,success,10.0.177.46,
d1392f71-0d61-44e0-8033-bdf8bc1b1b8f,2025-10-30T04:59:47.233110,auth01,priya.khan,authentication,success,10.0.233.123,
bbedd8b3-35b0-4094-aac6-e2b6d4a42744,2025-10-30T08:38:45.233110,app02,saanvi.sharma,authentication,success,10.0.142.197,
7d58b053-39d8-4bd0-93d7-b508066a325c,2025-10-30T21:22:31.233110,app02,rohan.kumar,authentication,success,10.0.151.128,
f4c8fd60-f481-4e41-846b-1af6ac4f3db4,2025-11-02T23:35:16.233110,app02,saanvi.sharma,authentication,success,10.0.108.125,
1360a305-3cf9-4514-b201-f70d62220338,2025-11-02T02:14:51.233110,app02,arjun.khan,authentication,success,10.0.181.58,
d69ff389-e8d5-4eac-9cf8-28482c1c070a,2025-10-31T20:02:04.233110,app02,saanvi.singh,authentication,success,10.0.59.228,
e101f090-33a8-4a1e-806c-811f2ad18146,2025-10-29T20:59:25.233110,db01,saanvi.iyer,authentication,success,10.0.43.147,
38cb8a03-879c-4c8a-9256-159cd9496d14,2025-11-02T17:23:50.233110,web01,kavya.singh,authentication,success,10.0.240.239,
5df7d417-23a3-40a8-89d3-c49676ac8631,2025-11-02T21:56:31.233110,auth01,aarav.iyer,authentication,success,10.0.157.100,
52cb4cab-1a5b-45ea-8040-a8c09911f0fb,2025-11-02T16:53:43.233110,web01,ishaan.singh,authentication,success,10.0.228.42,
1e493d97-ba43-448e-8862-b2bc0047909d,2025-11-02T21:52:41.233110,db01,arjun.kumar,authentication,success,10.0.108.192,
d7163934-c2eb-435f-9cb4-0b919d41c4fb,2025-11-01T13:09:20.233110,web01,vihaan.khan,authentication,success,10.0.49.184,
7a425634-46f2-48cb-92af-91852ed35358,2025-11-02T21:30:43.233110,vm-ubuntu-1,vihaan.singh,authentication,success,10.0.85.163,
7de1d78f-54d5-4171-9c1c-a61f5d13f540,2025-11-01T06:24:20.233110,web01,arjun.iyer,authentication,success,10.0.146.7,
5130d3db-341d-486a-9dee-71eee3c03873,2025-11-01T22:40:44.233110,vm-ubuntu-1,priya.sharma,authentication,success,10.0.97.99,
ec515729-a283-4924-84c8-180ec3b02405,2025-11-02T20:25:50.233110,db01,aarav.sharma,authentication,success,10.0.31.88,
94a6da6f-3775-4138-acf4-aab8f2f0020a,2025-11-03T07:23:46.233110,app02,ishaan.kumar,authentication,failure,10.0.218.179,
1e12f9e1-d728-498b-9e31-107043c31dda,2025-10-31T18:56:19.233110,auth01,saanvi.kumar,authentication,failure,10.0.227.80,
bff76718-848a-4b26-a182-4c9c59bafc2b,2025-11-01T06:42:23.233110,app02,rohan.kumar,authentication,success,10.0.69.155,
111f2ae4-f802-4f51-92ac-00c65af8c038,2025-11-04T01:09:30.233110,auth01,priya.kumar,authentication,success,10.0.29.138,
8192c78d-94f1-42be-9eac-3ea006709ad9,2025-11-02T04:00:46.233110,db01,ishaan.iyer,authentication,failure,10.0.22.119,
ed481417-af36-425c-893d-1b0b6215d2d2,2025-10-30T06:12:10.233110,app02,kavya.singh,authentication,success,10.0.180.186,
8a0146ff-a820-46d8-b300-89dbf5e08716,2025-11-02T20:47:15.233110,auth01,vihaan.sharma,authentication,success,10.0.21.174,
e61c45ef-b8b8-4da6-b790-0117f521b747,2025-11-03T13:54:08.233110,auth01,sneha.kumar,authentication,success,10.0.7.40,
4f5311a3-785e-4839-97fb-ad5700e5b3dd,2025-11-04T13:05:32.233110,web01,arjun.kumar,authentication,success,10.0.22.194,
8bc3c88c-fe1b-46ba-a4db-273505891354,2025-10-29T15:34:51.233110,web01,aarav.reddy,authentication,success,10.0.116.166,
e4d1a3eb-18ff-44f2-91dc-90cf4a7a5064,2025-11-03T10:57:55.233110,app02,rohan.khan,authentication,success,10.0.137.215,
8a87db0c-5f75-4339-9165-6702941577b1,2025-11-02T22:24:03.233110,web01,rohan.iyer,authentication,failure,10.0.91.132,
b4aaea3e-683d-4bc2-b2ee-e691da6cff52,2025-10-31T23:01:09.233110,app02,saanvi.khan,authentication,success,10.0.22.94,
63fa3670-ceac-4184-9a59-7385b1e56527,2025-11-02T06:21:30.233110,vm-ubuntu-1,ananya.iyer,authentication,success,10.0.135.45,
4cac76df-9b28-44e4-8eb7-373131791875,2025-11-04T09:52:52.233110,auth01,kavya.khan,authentication,success,10.0.194.252,
2c4ff7fb-84c6-482b-bb4c-3b654098baa4,2025-10-31T02:57:54.233110,web01,arjun.khan,authentication,failure,192.168.249.8,
53a91afd-5fb1-42ac-b738-6e0093f9c14d,2025-11-05T05:12:09.233110,db01,vihaan.sharma,authentication,success,10.0.239.196,
0843fd07-1f5f-414d-af14-1525a47edbee,2025-10-30T14:16:02.233110,vm-ubuntu-1,ananya.singh,authentication,success,10.0.133.5,
52ec2224-daf2-4584-a677-be87f6339ce8,2025-11-04T00:52:53.233110,vm-ubuntu-1,rohan.khan,authentication,failure,10.0.95.106,
c821e30f-3d49-4c01-88fa-95a2a59b17cc,2025-11-02T13:17:40.233110,web01,arjun.sharma,authentication,success,10.0.150.214,
e0996dbf-beca-4860-b565-6fb9ca4b9b76,2025-11-03T08:09:17.233110,web01,rohan.reddy,authentication,success,10.0.154.84,
1b21b87d-6b3e-4fbb-9475-c6e2797e0211,2025-10-30T17:20:08.233110,app02,sneha.patel,authentication,success,10.0.225.40,
280f0403-2211-4e82-aa7d-6ab022d64f95,2025-11-01T14:59:49.233110,db01,sneha.sharma,authentication,success,10.0.243.38,
fd0466a4-5c6f-4ffa-a404-83488bb71be2,2025-11-03T21:56:12.233110,vm-ubuntu-1,rohan.singh,authentication,success,10.0.31.88,
5d195820-71e2-4e95-9534-e80a166a2c74,2025-10-31T19:47:09.233110,db01,ishaan.reddy,authentication,success,10.0.118.33,
b0d9be85-2d22-4cfb-87f4-6ca0220c26c1,2025-10-30T00:57:20.233110,app02,rohan.singh,authentication,success,10.0.184.204,
0d6429de-307e-4309-8ee7-d5a8f884289a,2025-11-04T13:43:55.233110,vm-ubuntu-1,arjun.patel,authentication,success,10.0.32.53,
6fffbdcb-42b2-4408-a9cd-b766c42ab453,2025-11-02T12:35:52.233110,db01,priya.singh,authentication,success,10.0.168.115,
faa4a517-ca05-4cae-bb5e-696357deb2e3,2025-10-30T01:31:25.233110,db01,ishaan.sharma,authentication,success,10.0.140.132,
e10ca1a6-68d1-48aa-a075-f00f87de78c3,2025-11-02T12:22:46.233110,db01,arjun.sharma,authentication,failure,10.0.246.181,
2b47b239-2ef1-4477-8496-e2a4659f53fd,2025-10-31T23:04:27.233110,db01,aarav.reddy,authentication,success,10.0.151.231,
05932380-b570-4e85-a5cf-e1e86805b9a9,2025-11-01T20:09:12.233110,db01,arjun.khan,authentication,success,10.0.231.163,
ed047503-8a17-4230-84db-382afe49d2dd,2025-10-29T17:11:20.233110,app02,saanvi.sharma,authentication,success,10.0.76.69,
f33083a9-319f-4319-a99b-338614fedb90,2025-10-31T00:00:21.233110,auth01,ishaan.reddy,authentication,success,10.0.108.207,
5bd38f30-e770-4273-a8ca-8d1a15e2164a,2025-11-04T17:00:12.233110,web01,priya.sharma,authentication,failure,192.168.47.145,
3c4cac02-5a6b-4c9f-b72d-772fd6c25626,2025-11-02T13:34:30.233110,app02,arjun.singh,authentication,success,10.0.163.222,
9d8c99bb-36d2-46bb-9c44-1331db2fd837,2025-10-29T14:19:01.233110,app02,priya.singh,authentication,success,10.0.41.68,
2ddbaa34-0d92-4a3e-9eb8-0f4bf580570d,2025-10-31T13:10:47.233110,db01,aarav.kumar,authentication,success,10.0.115.167,
c3b23383-2372-458d-9d7b-498ebe5cf8a7,2025-11-04T17:36:59.233110,auth01,priya.singh,authentication,success,10.0.111.125,
122ab12d-282e-4e87-95cd-c3b44587b7d4,2025-11-05T10:35:03.233110,vm-ubuntu-1,arjun.iyer,authentication,success,10.0.28.150,
c7377495-b5bd-4f3f-ac49-a2136584c228,2025-11-01T07:49:23.233110,db01,vihaan.patel,authentication,failure,192.168.43.110,
1b16e5dd-c4cd-44cb-890b-2817c6c2336c,2025-10-31T00:06:34.233110,app02,arjun.khan,authentication,success,10.0.61.199,
3fa59675-3c1d-446e-b633-3b87689adb8e,2025-11-03T20:30:29.233110,app02,rohan.kumar,authentication,success,10.0.119.15,
617ffd4e-2a91-4a61-a38e-cbf0253df392,2025-10-29T19:41:46.233110,db01,kavya.sharma,authentication,success,10.0.187.108,
fdb74046-cf5e-4edd-b5ac-882c99e6381a,2025-11-02T12:58:08.233110,app02,kavya.reddy,authentication,success,10.0.76.45,
50b43386-ff01-49bf-ac8b-3c86cef61398,2025-10-30T14:58:42.233110,app02,ananya.patel,authentication,success,10.0.158.94,
c63ef44d-f0b9-4406-9b4a-cf6ed68f139a,2025-11-04T11:14:57.233110,app02,vihaan.kumar,authentication,failure,10.0.207.178,
6753e56b-f819-4bfc-9b17-735951f85511,2025-11-01T05:40:40.233110,auth01,ananya.singh,authentication,success,10.0.144.177,
8841e8e4-77fe-4ae4-8b33-4eaff53cdfd7,2025-10-30T03:07:17.233110,auth01,ananya.singh,authentication,success,10.0.188.211,
a167a0e6-ac18-4970-a70d-26cc4a468b1d,2025-11-03T14:53:49.233110,db01,kavya.sharma,authentication,success,10.0.202.226,
e1a70544-ea46-4647-b062-1d1600a9724d,2025-11-03T03:18:22.233110,auth01,rohan.iyer,authentication,success,10.0.114.95,
